cat,label,review,predict_before,predict_after
书籍,1,每次读这种书，总是受益良多。我们在熙熙攘攘的社会里奔波，太需要这种书来帮助我们。让我们懂得身体的宝贵，珍惜我们的生命，更为重要的是它教会我们如何去保护修复自己的身体，去更好地生活，去更好地实现自己的人生理想。建议每个人都应该有这类书籍，有空多多读读，让自己活得更加轻松愉快。当你按着书的“旨意”去尝试，你也许会有更多的获得。祝你身体健康！,人体使用手册（推断）,杜拉拉1
书籍,1,没有磨难的爱情不会长久，袁喜和何适，他们俩人的问题从来都不是因为第三者，逝去的四年的时光留下的也不会是爱情，只是对于年少的怀念。袁喜和步怀宇，他们俩人的爱情来的磨难重重，有的时候甚至会有些憎恨袁喜的固执，恼火她的倔强。明明是个比何适好一百倍的男人，明明是个比何适更加适合她的男人，步怀宇，让人觉得可以依靠的成熟男人。,袁喜和步怀宇（推断）,毕淑敏的作品
书籍,1,没有“就设计讲设计”，而是在讲解“设计思维”中更多的讲解到了设计的本质来源和最终服务对象：人类思维。通过讲解人类思维，让人明白“为什么应该这样做”而不仅仅是“应该要怎样做”。是一本讲解“设计之道”而不是“设计之术”的书。翻译得也不错。启发很多，受益匪浅。对设计方面的新手以及做过一段时间设计的人员都比较有帮助。,设计心理学（推断）,女心理师
书籍,1,"买这套书是被它的题目所吸引了,孩子的爸爸因为工作忙很少陪她,所以想让她爸爸有空的时候给她读来增进他们之间的感情.结果很好.第一:有爸爸和宝宝一起分享故事中的喜悦,宝宝非常开心;第二:书的内容很丰富,教了很多生活常识,语言优美易懂;现在每晚我们一家人都会按书上介绍的做一些游戏,在快乐的游戏中让宝宝学会一些她所需要的能力.回复|查看其他用户评论(2125)|举报00还没有人对此评论进行投票。",爸爸和宝宝（推断）,张爱玲的作品
书籍,1,买这本说得时候，有个想法，就是想多了解一些关于中东的故事。慢慢地翻这书，渐渐被里面的情景所感染，有好几次都感觉得到眼泪在眼眶里打转——感动。如果，如果能有多几个像主人翁这样的人，那世界会变得美好些~~如果，如果中国能有人写上这样的书（关于中国的），并且能广泛受到关注的~~~如果~~没有如果，这些情况只能留在想象当中~~~人人都拥有一个慈善之心，只是，大部分都没有充分的“挖掘”出来~~~,追风筝的人（推断）,张的作品
书籍,1,买这本书有两星期了，已经看完了这本书前面几章写的比较简单，都是些怎么购物以及常用的网站等等，基本我都知道！后面的内容我觉得还不错，对于想在淘宝上开店的同胞们，还是很不错的，不过也很基本，因为我学过PHOTOSHOP，所以看其来不是很费力，但是这本数后面的内容足以应付开店的基本需求了！可能写的比较多，也是为了后人成荫，希望大家别嫌我啰嗦哦！哈哈！,淘宝开店指南（推断）,胡兰成的作品
书籍,1,"买这本书已经是几年前的事了,但这个魔法却一直在用,呵呵,挺管用的,一般只要数到2就行了,在刚开始使用的时候态度要坚决,惩罚要即时,时间不要太长,可以是五分钟,不要超过十分钟为好,现在这个魔法123基本上被我用在吃饭.睡觉上了,孩子和老公开饭时间总是不能即时到餐桌,睡觉也是,数到3关灯.老公在这个方法上也是极其配合,效果很好.",魔法123（推断）,百年孤独
书籍,1,买这本书是因为要去美国学房地产分析，所以想先了解一下那里的财产法。书拿到手后首先觉得设计很好 封面简洁，开本大小适中，字体印刷也很清楚。这几天看了第一部分，更觉得买这本书的决定是正确的。它不是一本单纯罗列法律条文的书，而是从立法的角度介绍财产法，为了使读者更好的理解，在有些条款后还增加了浅显的例子。总的来说 我非常喜欢这本书。,美国财产法（推断）,色，戒
书籍,1,买这本书是因为柳云龙，他在《暗算》中的精彩演绎让我很发了一阵花痴，他演了山楂中的老三。看完之后才知道，没有人能演绎完美的老三，静秋何其有幸，能够有这样一位男子爱她，为她付出。或许生于80后的我无法深刻理解他们那一代人的的理想与信念，但爱情的主题永恒，不分时间与空间，她就如蔡琴的那首老歌：是谁在敲打我窗……，徐徐道来，如泣如诉……,山楂树之恋（推断）,色戒
书籍,1,买这本书是送老妈的，老人家反应这书很不错。第一，书的封面颜色柔和感觉温馨，让人看了就想翻阅其中内容。第二，图文详细，看着容易，跟着顺溜，学着轻松。第三，书的内容安排合理，老妈说，书上先介绍什么是刮痧及其保健功能，然后教一些基本的刮痧手法，再说些怎样用刮痧检查身体各部位是否健康，最后才是根据不同部位的病症讲不同的刮痧手段。我自己大概翻看了一下，还是不错的，字不多图多。,刮痧（推断）,公平定律
书籍,1,买这本书的原因是老板经人介绍认识了京城的一家投资公司，该公司可以为我们进行融资，由于手续简单、融资额大、利息较低，老板自是十分高兴。待对方把融资资料拿来是感觉像是在做一个私募基金，于是赶紧买了这本书来看。一看方知，原来是利用人们对私募基金的神秘感来做的一笔不怎么可靠的交易。融资自然没成，但长了不少的知识，很有用的一本书。,私募基金（推断）,孟子
书籍,1,买这本书的起源是听其他妈妈的推荐，说她的女儿在家中所有的书中就喜欢这套书，由于我儿子的年龄和她女儿相仿，但从书名来看此书比较适合女孩子，儿子现在6岁了还会喜欢吗？报着此种顾虑我还是尝试着购买了此书，没想到儿子非常喜欢，现在已经开始给他讲第二遍了。期间通过谈话是我了解到，他之所以喜欢此书，是因为书中的故事和他平时的经历一样，书中的话就是他所想、所要表达思想。于是，我又购买了第二辑。,不一样的卡梅拉（推断）,不一样的卡梅拉
书籍,1,买这本书的初衷就是把它送给上大学的妹妹看，收到的效果比我预想得要好。很早以前就关注过开复先生的经历和作品，但都是在网上看，真正买书这是第一次。静下心来看过后，觉得现在的孩子们都应该好好读一读这本书，无论是大孩子还是小孩子，我觉得在这方面现在的孩子们是越早接触越好。他们在这方面欠缺太多了。这和父母的教育以及现在中国的教育制度都有关系。,世界因你不同（推断）,求医不如求己
书籍,1,买这本书当当已经缺货了，我是在图书馆借的。感觉比较难懂，没有《幽暗意识和民主传统》好看，但作为学术论文当然是有它的可读性的，只是我的学历程度还不够。一直以为上了大学就可以读懂论文，体会作者的思想和蕴含的哲理，不过现在看来还早着呢。对于将要买此书的人，我想说既然你已经要买这本书，就一定要认真地看下去，千万不要半途而废，这本书是透过梁启超来研究儒家文化的。,梁启超（推断）,华为平板
书籍,1,买下这本书，是因为它唯美的名字，以及书后的张小娴，安妮宝贝等我喜欢的作者的话。这本书的故事还是比较吸引人，但是读完了的感动之余，我多少觉得它的情节有些老套，呵呵。不过对故事的主角孙嘉遇的刻画还是挺不错的，我挺喜欢他的，呵呵但是真正的感动和身在其中还是要看 《匆匆那年》和《山楂树之恋》！,曾有一个人爱我如生命（推断）,乐视平板
书籍,1,买了这本书，感觉不仅指导销售岗位上的工作，也对普通职能部门的人是很好的沟通与为人处事的启迪。其中，销售的五项能力，完美成交的十大步骤，顾客最常用的十大推托借口，轻松解除顾客的十大抗拒点，成交大师的三个信念^……等等，无一不是人生交往过程的最重要章节。作员工培训也很好，可以参考，或者买来送给在销售技能提高的培训中那些表现突出的员工当奖品也不错啊。,销售的五项能力（推断）,华为平板
书籍,1,买了很多本园艺书，看了很多本园艺书籍，很多书拿到手后，就开始后悔购买。但翻看这本书，让我感觉颇为惊喜。主要是讲的花园设计，花园该如何设计、平面如何布置、植物该种哪几种，放哪里，栏栅怎么弄，花盆买哪种，放在哪个位置……适合20平方米以上，有露天花园的人来看。对于我这种园艺新手来讲，这本书真是圣经。准备抽空，照书DIY一把。,花园设计圣经（推断）,华为平板
书籍,1,买回家的晚上，5岁女儿就自己看完了。问她写的什么，她说，有只小熊，没人和他玩跷跷板，后来来了一只小熊，他们一开始吵架，最后又成为好朋友，一起玩跷跷板了。呵呵，基本读懂了。书非常精美，其中蕴涵的哲理，其语言的美妙，都值得品味和琢磨。书的质量好极了，内容也很丰富，比一般的图画书都厚得多，共80多页，女儿喜欢，我也非常喜欢。收到暂存架上好长时间了，一直在买系列绘本，因为感觉相对便宜一些，盯着看了好多日子了，终于决定尝试购买。事实证明， 书比我想象得还要好！一本有价值的绘本，比便宜的数本绘本，给孩子的东西会更多更远更深。,小熊和最好的爸爸（推断）,华为平板
